idx,sentence,label
17230,horribly depressing ,0
44953,"fits into a classic genre , ",1
40244,"... while the humor aspects of ` jason x ' were far more entertaining than i had expected , everything else about the film tanks . ",0
58476,humdrum ,0
41640,knows its classical music ,1
25433,plodding ,0
34150,"because of the universal themes , earnest performances ... and excellent use of music by india 's popular gulzar and jagjit singh ",1
27627,look american angst in the eye and end up laughing ,1
46180,which makes its message resonate . ,1
45768,even a little dated ,0
3230,sit through -- despite some first-rate performances ,1
28336,can tell almost immediately that welcome to collinwood is n't going to jell . ,0
462,"the weird thing about the santa clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally . ",0
25625,its fun ,1
52839,"the acting in pauline and paulette is good all round , but what really sets the film apart is debrauwer 's refusal to push the easy emotional buttons . ",1
28630,"more frantic than involving , more chaotic than entertaining . ",0
44118,"it could be , by its art and heart , a necessary one . ",1
14985,"it all unfolds predictably , ",0
6814,important political documentary ,1
1926,of the year 's most enjoyable releases ,1
28454,a summer-camp talent show : hastily written ,0
51241,is a perfect family film to take everyone to since there 's no new `` a christmas carol '' out in the theaters this year ,1
52357,without sham the raw-nerved story ,1
39382,a heartfelt story ,1
47554,best part ,1
47362,"really long , slow and dreary time ",0
7456,"with a `` spy kids '' sequel opening next week , why bother with a contemptible imitator starring a `` snl '' has-been acting like an 8-year-old channeling roberto benigni ? ",0
18885,it appears not to have been edited at all ,0
14037,maggie g. makes an amazing breakthrough in her first starring role and eats up the screen . ,1
31262,very touching ,1
50924,may just scare the pants off you . ,1
33109,justifies its own existence ,1
51186,... contains very few laughs and even less surprises . ,0
32098,a larger-than-life figure ,1
29243,you walk out of the good girl with mixed emotions -- disapproval of justine combined with a tinge of understanding for her actions . ,1
37899,"funny , ultimately heartbreaking ",1
39634,spellbinding fun and ,1
16801,is extremely thorough . ,1
19367,as a potentially incredibly twisting mystery ,1
16748,"yet , it must be admitted ",0
3863,big bad love ,1
51594,"this movie may not have the highest production values you 've ever seen , but ",0
4131,gang ,0
28585,as terrible as the synergistic impulse that created it ,0
32815,this is one baaaaaaaaad movie . ,0
6887,stifles creativity and ,0
21571,red dragon '' is entertaining . ,1
12794,"recognize any of the signposts , as if discovering a way through to the bitter end ",0
47254,the film retains ambiguities that make it well worth watching . ,1
28876,give credit to everyone from robinson down to the key grip that this bold move works . ,1
36972,gets vivid performances ,1
23805,"is a divine monument to a single man 's struggle to regain his life , his dignity and his music . ",1
67128,"brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the south korean cinema . ",1
40428,unfunny and unentertaining ,0
64104,runs through a remarkable amount of material in the film 's short 90 minutes ,1
34107,'s hard to shake the feeling that it was intended to be a different kind of film ,0
37,heroes ,1
7529,missed the point ,0
46847,smothered in the excesses of writer-director roger avary ,0
30204,it all unfolds predictably ,0
20706,hugely enjoyable ,1
33777,undistinguished ,0
31177,pretty ,1
40271,"petter næss ' delicate , clever direction ... ",1
18325,tame that even slightly wised-up kids would quickly change the channel ,0
54385,devoid of joy and energy ,0
24731,`` ... something appears to have been lost in the translation this time . ,0
44288,' i know how to suffer ' and if you see this film you 'll know too . ,0
47493,"crammed with incident , and bristles with passion and energy . ",1
31244,do n't say you were n't warned ,0
66639,saw that was written down ,0
47144,elegant technology for the masses ,1
49251,worked against the maker 's minimalist intent ,0
60080,collective heart attack ,0
9755,liked it ,1
63964,", prepackaged julia roberts wannabe ",0
11102,makes it to the boiling point ,1
64503,"what 's so fun about this silly , outrageous , ingenious thriller ",1
32266,captures the raw comic energy of one of our most flamboyant female comics . ,1
43788,awkwardly contrived exercise ,0
60044,brosnan is more feral in this film than i 've seen him before and halle berry does her best to keep up with him . ,1
36695,"candy-coat with pat storylines , precious circumstances and beautiful stars ",1
26888,rape and suspected murder ,1
58144,whether compromise is the death of self ... this orgasm ( wo n't be an ) exceedingly memorable one for most people ,0
40924,'s a rock-solid little genre picture ,1
24749,painful nuance ,0
13728,'d be hard pressed to think of a film more cloyingly sappy than evelyn this year ,0
55355,the plot grinds itself out in increasingly incoherent fashion ,0
7288,"very compelling , sensitive , intelligent and almost cohesive ",1
46999,a half dozen ,1
29765,various sources ,1
5698,to convince the audience that these brats will ever be anything more than losers ,0
38422,good-naturedly ,1
27757,discreet filmmakers ,1
2675,is nothing distinguishing in a randall wallace film ,0
19026,typical toback machinations ,0
48050,"so muddled , repetitive and ragged ",0
33797,been better ,0
13303,move over bond ; ,1
21232,"the film boasts at least a few good ideas and features some decent performances , ",1
64296,"begins as a seven rip-off , only to switch to a mix of the shining , the thing , and any naked teenagers horror flick from the 1980s ",0
8940,glamorous machine ,1
24779,are worthwhile . ,1
14028,a riot ,1
58636,( the film 's ) taste for `` shock humor '' will wear thin on all but those weaned on the comedy of tom green and the farrelly brothers . ,0
28259,arty and jazzy ,1
47483,the sheer ugliness ,0
46324,"the right movie comes along , especially if it begins with the name of star wars ",1
14402,blacked out ,0
43590,"is nicely shot , well-edited and features a standout performance by diane lane ",1
20670,"the story , once it gets rolling , is nothing short of a great one . ",1
26692,it 's mission accomplished ,1
60046,felt emotions can draw people together across the walls that might otherwise separate them ,1
59898,a lunar mission with no signs of life ,0
9185,", he is always sympathetic . ",1
42029,the attention process tends to do a little fleeing of its own . ,0
65871,brilliant surfing photography ,1
55548,true inspiration ,1
58577,goodfellas and at least a half dozen other trouble-in-the-ghetto flicks ,0
22832,", eloquent film ",1
51689,a movie that 's about as overbearing and over-the-top as the family it ,0
18564,collapses when mr. taylor tries to shift the tone to a thriller 's rush ,0
41805,"the evocative imagery and gentle , lapping rhythms of this film are infectious -- it gets under our skin and draws us in long before the plot kicks into gear ",1
8042,"has all the trappings of an energetic , extreme-sports adventure , but ",1
13919,"whose charm , cultivation and devotion to his people are readily apparent ",1
15895,is downright movie penance ,1
17132,", it might be like trying to eat brussels sprouts . ",0
50018,part because the consciously dumbed-down approach wears thin ,0
57348,a caper that 's neither original nor terribly funny ,0
37431,is that we did n't get more re-creations of all those famous moments from the show ,0
57468,bounces ,1
15394,is out of his league ,0
46389,café ,1
39932,"i 've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we 've got something pretty damn close . ",1
7307,an interesting and at times captivating ,1
11744,into a few evocative images and striking character traits ,1
7583,"world traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something ",1
34078,it is a whole lot of fun and ,1
22378,"negotiate their imperfect , love-hate relationship ",0
9639,made it all work ,1
36429,"girls ca n't swim represents an engaging and intimate first feature by a talented director to watch , ",1
15608,best and most mature ,1
